,date,lon,lat,type,elevation,Barren,Cultivated and Managed Vegetation,Deciduous Broadleaf Trees,Evergreen Broadleaf Trees,Evergreen Deciduous Needleleaf Trees,Herbaceous Vegetation,Mixed-Other Trees,Open Water,Regularly Flooded Vegetation,Shrubs,Snow-Ice,Urban-Built-up,distance_light,distance_water,Temperature,U_Wind,V_wind,Precipitation,NDVI,Pop,year_precipitation,month
130,2016/2/10,115.0267409,34.16985713,0,50,0,69,0,0,0,0,0,0,0,0,0,31,22.14161692,21.41839026,281.0445862,0.161975018,0.6360711029999999,0.002030614,0.47308999,605,704,2
131,2014/10/3,133.4557,45.74092,1,61,0,10,0,0,29,0,12,7,41,0,0,0,14.03303923,0.0,280.334926,1.298915505,-0.382172018,0.000260398,0.364119995,1,618,10
132,2019/1/4,116.0363073,29.97959438,1,15,0,0,0,32,0,0,19,49,0,0,0,0,13.33575493,0.0,276.8613543,-1.1303794,-0.95291196,0.001111739,-0.3,149,1405,1
133,2016/5/25,132.35072,47.87428,1,52,0,44,11,0,8,19,18,0,0,0,0,0,31.2549734,8.104488636000001,287.9414629,0.966706574,1.413649778,0.003679501,0.49623501,1,582,5
134,2015/5/23,129.01304,63.43877,1,80,0,0,0,0,70,0,0,0,11,20,0,0,49.00744520000001,1.822701655,279.2553014,0.42580596,-0.765655525,0.000805187,0.400630005,0,245,5
135,2016/6/6,135.583075,49.265708,1,24,0,81,5,0,0,0,14,0,0,0,0,0,43.26501882,3.97961925,287.1630554,-1.5384978219999998,0.663201571,0.002390901,0.7565299809999999,0,687,6
136,2019/4/6,114.6434101,30.0862877,1,19,0,64,0,14,0,0,20,1,0,0,0,0,14.17597049,0.177369742,291.8363341999999,-0.086165386,0.7114436120000001,0.002327186,0.45727998,266,1359,4
137,2016/1/25,89.02672175,28.02728172,0,5238,38,0,0,0,0,41,0,0,0,21,0,0,64.49292332,21.92781022,254.1410152,1.143037881,1.4006381209999998,0.000406914,0.101229999,1,283,1
138,2015/10/18,134.53063,48.04469,1,36,0,35,8,0,0,0,28,30,0,0,0,0,35.10471761,0.0,278.0189253,2.082435242,-0.317190636,0.000454445,0.298294995,10,662,10
139,2016/5/11,111.48738459999998,32.5192373,0,92,0,84,0,0,3,0,0,13,0,0,0,0,0.066495913,0.0,292.3578317,-0.568101355,0.020045283,0.001069405,0.60172002,1171,871,5
140,2015/8/17,83.2651785,43.95663497,0,2816,16,4,0,0,0,80,0,0,0,0,0,0,37.28123056,24.79218255,278.0723441,-0.201334153,0.973655643,0.002967628,0.4178,0,368,8
141,2015/11/15,93.80404879,29.31872831,0,4647,0,0,0,0,0,42,0,0,0,29,29,0,65.88789812,3.237070633,265.95908030000004,0.05781768,0.79460371,0.000508682,0.42215,0,380,11
142,2014/6/28,132.84321,45.15073,1,80,5,83,0,0,0,0,13,0,0,0,0,0,52.02118808,0.442796728,295.9464329,1.989857589,3.872279321,0.000804182,0.65959502,3,608,6
143,2015/4/6,116.53138,42.42901,1,1251,0,6,0,0,15,53,26,0,0,0,0,0,28.59683833,3.173619488,272.2460414,3.23067992,-1.289637957,0.000247622,0.192309998,0,372,4
144,2016/5/29,134.35685700000002,48.107885,1,58,29,35,0,0,24,12,0,0,0,0,0,0,14.01816217,16.43404908,287.6205401,-0.214075557,1.6363175,0.00144168,0.41190498,4,662,5
145,2014/7/8,103.7369647,35.52796279,0,2158,35,15,0,0,0,49,0,0,0,0,0,0,5.975619517,56.0141683,291.8388192,-0.7830718590000001,-0.168001997,0.001935384,0.49335,260,471,7
146,2018/11/26,114.4898941,30.50726943,1,166,0,84,0,0,2,0,8,0,0,7,0,0,0.0,4.237466073,285.3956037,-0.7831397309999999,0.053141434,3.15e-06,0.32698999,202,1289,11
147,2019/4/11,77.5122995,40.88145838,0,3246,50,0,0,0,0,27,0,0,0,23,0,0,98.4474615,11.40775083,271.7771824,0.965603845,-0.350491771,0.001076565,0.077525,0,204,4
148,2016/6/22,112.28244,51.26707,1,786,0,26,0,0,6,33,6,29,0,0,0,0,28.32597939,0.0,290.8986816000001,1.150472326,-0.7345769320000001,0.000320124,0.48155498,4,345,6
149,2014/11/11,109.2707218,39.47974445,0,1376,0,48,0,0,0,52,0,0,0,0,0,0,30.5568817,8.748597413999999,272.4456439,1.080457015,-0.517319245,8.08e-05,0.167394995,16,348,11
150,2015/8/24,112.8940982,30.80940442,0,52,0,100,0,0,0,0,0,0,0,0,0,0,30.00258431,1.6138918169999998,299.3684518,-0.5704345999999999,3.495588132,0.0004920769999999999,0.673575,136,1022,8
151,2015/1/19,105.0553488,28.40552316,0,481,0,80,0,0,0,0,20,0,0,0,0,0,7.919764742000001,20.94229719,282.0940508,0.333361345,-0.521697376,0.001071757,0.41363501,470,1086,1
152,2019/1/18,99.83756854,41.09215155,0,1447,100,0,0,0,0,0,0,0,0,0,0,0,42.96118137,37.32355271,264.5416085,0.599065087,-0.15367846,5.96e-05,0.074725,0,64,1
153,2014/9/19,103.1781264,41.81763088,0,1105,100,0,0,0,0,0,0,0,0,0,0,0,234.1829895,175.55770139999996,291.5158473,-0.750753914,0.277743058,0.000149739,0.051720001,0,57,9
154,2016/11/25,102.4432662,27.4959868,0,2211,0,26,6,12,1,0,47,0,0,7,0,0,17.51159937,36.58084501,277.7234671,-0.292955886,0.432845177,0.000100667,0.7105,83,1038,11
155,2014/10/24,122.8911,46.22854,1,151,48,0,0,0,0,52,0,0,0,0,0,0,15.21724248,5.658480617,276.41253660000007,1.5472835130000002,-0.283220197,0.00019868,0.25135,1,405,10
156,2014/9/25,133.44142,46.15139,1,56,0,77,0,0,5,0,18,0,0,0,0,0,45.54903591,5.136285298,287.1191537,1.313282728,0.448940528,0.001604312,0.679825,1,607,9
157,2014/8/16,133.20314,46.14845,1,64,21,67,0,0,1,0,11,0,0,0,0,0,30.53134365,21.2915202,293.983041,-0.010037797,1.512106325,0.0005708369999999999,0.8112,2,590,8
158,2015/4/9,91.86698965,42.13246852,0,991,100,0,0,0,0,0,0,0,0,0,0,0,32.69522053,17.04858852,286.63824460000006,-0.759372277,-2.115430964,1.89e-05,0.051725,0,36,4
159,2013/5/17,113.3991742,39.10393516,0,2207,0,51,0,0,11,28,10,0,0,0,0,0,14.30367221,13.8154365,286.22551180000005,0.481129519,0.539596937,3.37e-05,0.44671499,9,559,5
160,2016/6/27,122.386995,42.82977004,0,258,29,40,0,0,0,31,0,0,0,0,0,0,5.887991932,1.18765193,295.6030535,0.483550651,1.119052385,0.002331255,0.38593501,59,484,6
161,2019/3/10,117.16301090000002,30.44764752,1,12,0,6,0,0,25,0,19,49,0,0,0,0,5.93754895,0.0,284.0387007,-0.755655535,-0.769009348,0.000228071,0.394155005,11,1303,3
162,2015/10/10,118.63408,47.57105,1,688,19,12,0,0,0,48,0,21,0,0,0,0,113.5040804,0.0,278.1121652,2.262946333,0.5029343620000001,0.001130046,0.208744995,0,274,10
163,2014/9/30,93.64543565,34.26021602,0,4558,0,8,0,0,0,92,0,0,0,0,0,0,237.8823644,33.13071134,266.1236223,1.079726832,0.359797348,0.000365791,0.196615002,0,328,9
164,2015/7/9,126.3100535,46.51393314,0,129,0,100,0,0,0,0,0,0,0,0,0,0,24.52440934,2.377159278,298.1457214,1.038899601,0.255700209,0.00121309,0.7623,9,510,7
165,2014/8/4,132.84316,45.15083,1,80,5,83,0,0,0,0,13,0,0,0,0,0,52.03786156,0.4434099970000001,297.79119,1.777252895,0.627053712,0.002873141,0.7289,3,608,8
166,2015/6/26,129.29038,42.75479,1,271,33,61,0,0,0,0,6,0,0,0,0,0,9.379031196,16.79352777,293.3176357,-1.08120702,0.831409141,0.0006260980000000001,0.631304981,90,557,6
167,2016/4/10,117.3238,38.81286,1,2,0,72,0,0,13,0,16,0,0,0,0,0,2.8481533160000003,1.211001472,287.832598,-1.4351772669999998,2.075419554,0.000126611,0.182755005,129,551,4
168,2016/8/29,128.10654,50.17728,1,178,0,97,0,0,0,3,0,0,0,0,0,0,13.5294535,8.593776205,289.3578709,-0.569654277,0.294490325,0.003355717,0.7723,1,585,8
169,2015/3/31,122.93295,46.22099,1,148,37,13,0,0,0,29,21,0,0,0,0,0,10.84193293,6.203499832,278.40248330000003,0.357401839,-0.192372999,0.000419097,0.171819995,1,404,3
170,2013/5/8,119.5468842,48.28339695,0,804,0,28,0,0,0,72,0,0,0,0,0,0,42.86773169,45.03579666,286.1358119,1.5241725190000002,0.797627858,0.001022785,0.348944995,0,363,5
171,2015/4/13,129.29034,42.75483,1,271,33,61,0,0,0,0,6,0,0,0,0,0,9.382700117999999,16.78669799,279.9689462,-0.332548201,0.6139829929999999,0.00093404,0.27408999,90,557,4
172,2015/10/24,111.4726893,22.13356324,0,249,0,35,6,35,8,0,12,0,0,3,0,0,17.69655795,15.26234177,297.2971758,-0.444186866,-0.658213198,0.000665205,0.7554299809999999,92,1900,10
173,2016/2/6,116.3048,28.8891,1,17,0,18,0,9,9,0,14,31,12,6,0,0,13.51971934,0.0,279.5331639,0.583175515,-2.99651441,2.6e-05,0.242930005,4,1278,2
174,2014/11/11,122.8962,46.23122,1,151,48,0,0,0,0,52,0,0,0,0,0,0,15.03292181,5.104996656,271.7458801,2.179450784,-1.250341237,1.28e-05,0.186894995,1,405,11
175,2015/11/5,123.721174,47.68605351,0,159,0,100,0,0,0,0,0,0,0,0,0,0,14.43810419,8.797113835,273.0408194,0.965657289,-1.411602297,2.7600000000000004e-07,0.191430005,11,435,11
176,2015/9/27,126.1461669,47.49514026,0,281,0,100,0,0,0,0,0,0,0,0,0,0,16.47443698,13.19615338,282.2550049,1.735785689,-1.863812626,0.001423469,0.65878501,29,513,9
177,2016/1/8,114.3077322,44.5725339,0,1195,29,0,0,0,0,71,0,0,0,0,0,0,133.0683131,13.02717198,251.4596034,2.289684406,-0.527957771,1.79e-06,0.089409998,0,233,1
178,2015/1/22,82.23719514,39.88375623,0,1037,100,0,0,0,0,0,0,0,0,0,0,0,43.1737284,111.1084031,268.2165702,-0.476262214,-0.460475421,2.49e-06,0.049635001,0,28,1
179,2017/10/10,106.5019793,32.20004045,0,1036,0,14,0,17,8,0,31,0,0,30,0,0,20.7207379,20.88743144,288.2712315,-0.358268761,-1.137019585,0.011777738,0.6767,60,1047,10
180,2016/5/24,129.09318000000002,63.40423000000001,1,80,0,0,0,0,55,0,22,0,0,22,0,0,46.22525044,0.363201155,280.3192749,0.494548908,-0.48896586,0.001452794,0.45840498,0,243,5
181,2019/2/10,96.10705048,33.50010167,0,4425,0,48,0,0,0,52,0,0,0,0,0,0,89.22021485,18.09072638,257.4892273,1.348687334,1.680503879,0.000606633,0.170409998,10,460,2
182,2016/1/26,112.1646983,25.82627331,0,354,0,100,0,0,0,0,0,0,0,0,0,0,8.888344406,1.371350034,276.6143319,-0.644105749,-1.0420559109999998,0.0032207190000000004,0.42896499,409,1447,1
183,2016/1/8,116.44862,28.51398,1,14,0,14,0,0,0,0,0,86,0,0,0,0,26.81478886,0.0,282.1205314,0.2453401,1.125929969,0.002542082,0.32058999,95,1399,1
184,2014/8/8,132.89092,45.00176,1,67,0,74,0,0,9,0,17,0,0,0,0,0,28.63361033,2.960923412,294.825701,0.119901725,-1.654736314,0.001892269,0.70115498,0,624,8
185,2015/6/5,103.2486355,27.09356368,0,2094,0,23,0,0,25,14,30,0,0,7,0,0,16.29624272,17.52044925,290.9398106,-0.69371679,0.275288942,0.002045594,0.59906001,278,855,6
186,2017/12/14,106.3097592,32.16126079,0,522,0,10,0,0,17,0,38,0,0,35,0,0,8.11968412,33.93921692,277.6117902,-0.233098473,-0.7175976909999999,0.000328832,0.56151499,43,1014,12
187,2015/1/14,113.81332,30.17979,1,22,0,30,0,0,0,0,15,55,0,0,0,0,7.831921456,0.0,280.5183106,-1.357753417,-1.3808447169999998,0.000126897,0.287630005,0,1259,1
188,2015/3/30,109.6794003,33.49510287,0,731,0,30,0,0,0,14,28,0,0,28,0,0,20.38313199,52.2075674,286.2122149,-0.417660679,-0.039571247,0.002920363,0.36223999,71,767,3
189,2016/4/24,122.4651,44.95069,1,164,16,52,0,0,0,32,0,0,0,0,0,0,66.83206715,1.684425801,282.6882848,1.40356292,0.246058102,4.54e-05,0.1733,6,405,4
190,2015/1/4,124.3223303,52.2798499,0,399,0,0,0,0,12,0,88,0,0,0,0,0,39.11724858,37.5748783,250.8753924,1.6369075519999998,-0.135416612,0.000202749,0.295605005,3,474,1
191,2014/7/7,110.9786623,25.72661115,0,228,0,25,0,0,11,14,38,0,0,12,0,0,18.2652348,9.289217939,299.014182,0.530223165,0.587976488,0.003134213,0.66617998,324,1524,7
192,2019/1/6,115.4542476,28.82227523,0,45,0,100,0,0,0,0,0,0,0,0,0,0,10.05980326,4.03070612,277.5079564,-0.334230095,-1.513146962,0.003542525,0.40018999,120,977,1
193,2015/4/26,122.47411,37.39296,1,1,14,19,0,0,16,9,0,19,0,0,0,23,5.256268065,0.0,287.614781,0.7144911970000001,-1.189665811,7.1e-06,0.3032,0,707,4
194,2015/4/20,119.311,45.40206,1,939,12,37,0,0,0,51,0,0,0,0,0,0,11.38372456,3.074782839,277.42548480000005,3.979056171,-2.470216334,3.08e-05,0.168575,0,395,4
195,2019/1/28,110.282934,22.56912663,0,108,0,87,3,0,0,0,10,0,0,0,0,0,6.514855009,3.0097803560000003,290.5543257,-0.781983282,-0.17676719600000002,3.2899999999999987e-05,0.59086499,727,1563,1
196,2015/8/28,132.65152,44.83207,1,68,46,54,0,0,0,0,0,0,0,0,0,0,37.10198434,0.977469539,292.9151219,-2.608729269,2.50272347,0.00224171,-0.074325,0,625,8
197,2014/9/14,109.6111018,19.3618879,0,191,0,0,24,31,0,0,18,0,0,28,0,0,16.23475877,1.83734467,299.3904332,0.528194291,0.243029509,0.022711395,0.7578,25,1604,9
198,2015/12/21,81.19595689,34.40850457,0,5902,82,0,0,0,0,18,0,0,0,0,0,0,212.9089961,14.35477416,250.7046857,2.379093251,2.888674464,0.000143111,0.054975,0,74,12
199,2019/3/27,114.54080659999998,30.1735059,1,38,0,100,0,0,0,0,0,0,0,0,0,0,20.60564592,0.201939482,288.29044889999994,-0.88039663,0.382364128,0.000905522,-0.3,154,1339,3
200,2015/5/22,79.81311013,35.93398106,0,4467,74,0,0,0,0,26,0,0,0,0,0,0,128.6202919,23.99025089,263.0284598,0.427423571,0.257693084,0.001405387,-0.003775,0,41,5
201,2019/4/13,88.56592654,34.90541212,0,5025,42,10,0,0,0,13,0,0,0,35,0,0,264.8361039,2.660438339,264.7341396,1.332225267,-0.112920804,0.000418581,0.082109998,0,160,4
202,2015/11/19,127.3898734,43.82663014,0,480,0,22,31,0,7,0,41,0,0,0,0,0,13.274012699999998,4.399239728,266.4133432,0.244853897,-0.121111282,0.000369953,0.194355005,12,686,11
203,2016/7/6,99.01852722,24.99826419,0,1367,0,60,0,0,0,0,21,0,0,19,0,0,10.61000233,0.692476183,292.97912599999995,0.337133765,0.362483072,0.006069313000000001,0.60624502,764,1180,7
204,2015/7/8,85.94748346,45.56977809,0,298,100,0,0,0,0,0,0,0,0,0,0,0,43.35990052,26.90452154,299.599217,1.4268201930000002,-1.7231483669999998,0.000637467,0.06749000200000001,0,115,7
205,2016/5/8,116.238613,40.003747,1,79,0,38,0,0,5,6,0,0,0,0,0,51,0.0,2.714808113,292.0788836000001,0.751418795,0.193523041,0.000453508,0.48651499,7936,645,5
206,2015/4/8,123.92206000000002,47.00291,1,138,25,46,0,0,0,26,0,3,0,0,0,0,14.40453177,0.259392882,271.97065519999995,1.441909483,-0.274987169,0.00035225,0.174644995,10,416,4
207,2013/6/10,102.1975284,24.45877705,0,1525,0,90,0,0,0,0,10,0,0,0,0,0,24.38014535,19.19785765,293.2737471000001,0.061060514,0.730174158,0.004313956,0.43116499,93,897,6
208,2016/5/31,129.09312,63.40429,1,80,0,0,0,0,55,0,22,0,0,22,0,0,46.22064746,0.359446146,288.0008284,-0.523527724,0.215993772,0.000118733,0.45840498,0,243,5
209,2015/9/17,97.41714945,40.97600764,0,1639,100,0,0,0,0,0,0,0,0,0,0,0,68.11808005,30.30184727,288.1035985,-0.350727814,-1.373764451,1.84e-06,0.06425499900000001,0,71,9
210,2015/10/23,134.60182,48.02461,1,37,0,67,18,0,0,0,15,0,0,0,0,0,42.75223044,1.586005467,274.4467861,1.73237036,1.944144279,0.000225271,0.32248999,1,663,10
211,2016/4/3,121.2439324,30.83424901,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0.0,11.3764982,287.5649022,-1.70325877,1.236281208,0.003560924,0.53425,1248,1067,4
212,2016/5/13,134.595435,48.149233,1,35,4,19,0,0,4,19,10,42,0,0,0,0,24.6946582,0.0,285.5766602,0.316703924,0.03619076,0.003702106,0.419329981,10,665,5
213,2015/10/25,86.66002253,34.09627787,0,5298,83,0,0,0,0,17,0,0,0,0,0,0,290.6666984,17.40703572,265.6071167,3.443946464,-1.044262499,6.15e-05,0.0269,0,143,10
214,2015/9/7,110.8993064,25.67147345,0,244,0,53,0,0,0,0,47,0,0,0,0,0,11.66815143,14.83787838,297.3396519,0.01020859,0.099761418,0.00202456,0.70691001,307,1549,9
215,2015/3/1,129.29038,42.75482,1,271,33,61,0,0,0,0,6,0,0,0,0,0,9.378468427,16.79132882,268.6609759,2.036400356,0.038223301,0.001524448,0.22471499,90,557,3
216,2015/10/15,123.1727,46.21414,1,134,48,0,0,0,0,52,0,0,0,0,0,0,19.31071587,3.307156024,282.2541722,1.281506402,-1.274395564,0.000139627,0.191959998,13,397,10
217,2019/1/2,115.4618659,25.85010727,0,173,0,68,0,4,15,0,14,0,0,0,0,0,3.814287718,11.46558444,277.3073164,0.583137385,-1.536992269,0.001149922,0.60234502,853,1560,1
218,2016/3/31,118.63802,35.56716,1,129,0,100,0,0,0,0,0,0,0,0,0,0,2.7171348010000003,5.706559637000001,287.710907,0.016071162,1.68634499,0.0,0.351994995,139,826,3
219,2015/10/22,123.07274,46.24009,1,134,25,16,0,0,0,28,0,30,0,0,0,0,13.01653139,0.0,278.5860508,2.03890233,1.262453914,1.19e-05,0.24646001,14,399,10
220,2018/12/24,116.0373347,29.97722705,1,15,0,0,0,32,0,0,19,49,0,0,0,0,13.08583728,0.0,281.5855102,-2.1963496630000003,-1.954009874,0.001192042,-0.3,141,1405,12
221,2019/3/18,85.70788859999998,30.05004653,0,5517,0,0,0,0,0,100,0,0,0,0,0,0,139.1686895,11.15597782,254.3739907,1.6356811690000002,2.80512631,0.00016576900000000002,0.078870001,0,208,3
222,2012/6/20,137.21,51.346,1,207,0,20,0,0,28,0,51,0,0,0,0,0,64.4438855,22.0653589,295.4211775,-0.500043682,1.625295844,0.001147817,0.80129502,0,538,6
223,2015/10/9,110.8842501,38.42425975,0,1084,0,48,0,0,0,52,0,0,0,0,0,0,16.94973798,3.544038115,282.4997995,0.571482782,0.34476025200000004,-1.49e-08,0.255419995,42,480,10
224,2019/1/10,87.71790453,49.00637836,0,2145,0,13,1,0,0,78,8,0,0,0,0,0,187.827806,3.3652027980000003,252.8368051,-0.238721017,0.742149277,0.000267962,0.031339999,0,269,1
225,2015/9/1,132.70944,45.45601,1,72,8,80,0,0,0,0,12,0,0,0,0,0,33.53261204,15.20868785,291.95054839999995,0.256459228,0.052877316,0.00201912,0.64894502,25,579,9
226,2016/8/27,112.38756,51.41309,1,757,5,83,0,0,0,0,13,0,0,0,0,0,10.07285215,7.880855017000001,287.3126962,0.880162137,-0.066995591,0.00023993,0.550275,24,344,8
227,2018/12/29,84.23442575,29.35640313,0,5196,15,0,0,0,0,85,0,0,0,0,0,0,228.2114196,20.37654831,259.0089024,0.6600943020000001,0.588228485,2.08e-05,0.093025,0,359,12
228,2015/8/1,122.6218358,50.72240495,0,1034,0,0,0,0,20,0,80,0,0,0,0,0,119.9955894,18.31036958,291.3071987,0.092735197,0.161333689,0.005305061999999999,0.81247002,1,537,8
229,2014/3/27,125.547,47.433,1,187,0,100,0,0,0,0,0,0,0,0,0,0,14.02931615,4.265956738,278.7761143,0.652065,-0.128050864,1.65e-05,0.149615002,24,471,3
230,2014/10/6,131.95478,45.62389,1,109,0,83,0,0,2,0,16,0,0,0,0,0,13.59600083,8.140736494,279.9524144,0.92355379,-0.938723947,0.001840249,0.291344995,13,550,10
231,2016/3/6,125.0518387,40.68273227,0,393,0,31,44,0,6,0,18,0,0,0,0,0,27.5902817,11.79627018,273.5373797,0.636779129,0.114586038,0.002288498,0.326669995,65,1102,3
232,2019/3/20,109.3731531,27.06262453,0,264,0,47,0,8,0,0,45,0,0,0,0,0,16.73411828,21.37208748,286.6239842,0.064330506,0.408418504,0.002960205,0.55882002,78,1221,3
233,2014/7/9,132.85994,45.15916,1,67,0,87,0,0,0,0,13,0,0,0,0,0,52.51084068,2.487189542,295.37426760000005,1.424046866,4.011284488,0.005907627,0.72105,5,608,7
234,2014/10/14,88.10159808,41.78070413,0,2102,100,0,0,0,0,0,0,0,0,0,0,0,41.70081405,73.51794545,280.0602112,1.333965318,0.460743951,6.57e-07,0.08502999900000001,0,110,10
235,2014/12/17,101.3056299,31.51786354,0,4158,0,26,0,0,7,58,9,0,0,0,0,0,70.5569459,23.74974352,258.79695130000005,0.107599293,0.328420588,0.000631678,0.35661001,3,754,12
236,2016/11/8,118.76705,43.24875,1,571,49,19,0,0,0,27,0,0,0,5,0,0,41.19926515,32.53857941,270.8912964,0.6517764970000001,-0.957362035,8.809999999999999e-05,0.151355005,17,361,11
237,2015/5/2,130.92644,61.1627,1,210,0,0,11,0,28,35,25,0,0,0,0,0,94.52910545,24.49710509,276.36523,-0.294445813,-0.24539102,0.000817903,0.52243501,0,290,5
238,2018/12/18,116.0681986,29.96042749,1,39,0,45,0,0,0,0,0,52,3,0,0,0,12.83076226,0.0,281.1707938,-0.095236489,-0.340699658,0.000715081,-0.3,145,1407,12
239,2015/11/7,118.32652,39.21174,1,2,0,41,0,0,14,24,21,0,0,0,0,0,6.252262213,0.33833208600000003,279.7563258,-2.475492282,0.667657009,0.002586745,0.092679999,25,613,11
240,2015/3/13,104.9147128,36.96600054,0,1718,31,0,0,0,0,0,0,0,0,69,0,0,13.71132427,35.07498264,277.6698173,0.021288318,-1.3216354,3.01e-06,0.097729999,88,235,3
241,2018/11/10,120.0705945,23.06893159,1,4,34,8,0,0,0,22,0,36,0,0,0,0,2.464094713,0.0,297.71209280000005,0.042828151,-4.016847406,5.62e-05,-0.3,68,1609,11
242,2013/5/11,83.6697458,43.29017807,0,1622,0,52,0,0,0,39,9,0,0,0,0,0,49.63608898,10.65825699,279.3962141,-0.201713711,-0.107067266,0.002413909,0.62382002,9,209,5
243,2016/4/12,82.14896488,41.48330831,0,985,100,0,0,0,0,0,0,0,0,0,0,0,11.18273833,2.132215139,288.4842006,-0.6001706379999999,-0.261353199,0.000395789,0.037204999,4,72,4
244,2014/7/11,118.758,38.055,1,1,0,65,0,0,0,12,0,0,0,23,0,0,9.855039231000001,4.425542088,299.8475952,1.297264227,0.51750055,5.95e-05,0.347605005,29,582,7
245,2014/8/15,115.4052864,42.38279595,0,1274,0,48,0,0,0,52,0,0,0,0,0,0,32.58909954,6.540654306,290.1667219,0.848492358,0.222697053,0.001232275,0.40656499,0,334,8
246,2015/12/11,120.1544908,43.30473891,0,363,32,21,0,0,0,22,0,0,0,26,0,0,61.46161607,18.87960659,267.6213205,1.154520345,0.846162779,6.06e-05,0.175234998,10,375,12
247,2015/4/25,124.1650027,52.86573896,0,456,0,0,8,0,22,0,70,0,0,0,0,0,96.17637932,66.26608335,279.55722480000003,1.175222601,-0.696570175,0.001345281,0.347675,0,474,4
248,2016/7/28,129.09194,63.41482,1,79,0,0,0,0,52,0,16,0,0,33,0,0,44.6694333,1.181813947,292.8715602,-1.262514778,-0.238289071,0.000302549,0.7618549809999999,0,243,7
249,2015/7/9,126.3241687,48.11514685,0,261,0,100,0,0,0,0,0,0,0,0,0,0,10.47950586,7.283454748,297.6201128,0.716803372,-0.17135274,0.0025684270000000003,0.78616001,309,519,7
250,2018/12/9,113.8219687,33.63368017,0,70,0,73,0,0,0,0,0,0,0,0,0,27,14.79695836,8.393509135,272.4853908,-0.628268684,-0.720335649,0.000332527,0.57503501,932,728,12
251,2013/4/14,123.033,46.313,1,137,3,43,0,0,0,34,0,0,20,0,0,0,22.49215157,2.305085552,275.9440613,3.5744880610000003,-2.381096908,0.000143805,0.117169995,28,399,4
252,2015/1/2,118.96472,37.66106,1,1,0,59,0,0,0,29,0,0,0,12,0,0,27.23507297,0.0,273.6670358,0.474302871,-0.20501944,0.000283783,-0.3,0,586,1
253,2013/11/8,122.985,46.371,1,141,28,5,0,0,0,48,0,19,0,0,0,0,31.67768213,0.0,271.2394714,1.281085747,-1.059538773,8.759999999999999e-05,0.179234998,19,401,11
254,2014/9/20,133.4419,46.15103,1,56,0,47,0,0,3,17,33,0,0,0,0,0,45.47028616,5.075811236,287.2530605,1.802897624,-0.7920749779999999,0.000243707,0.679825,1,608,9
255,2016/6/8,118.4451729,26.63679575,0,852,0,0,0,0,37,0,41,0,0,22,0,0,15.30225597,15.52550768,297.7933306000001,-0.600516966,-0.064442845,0.00337423,0.6862549809999999,29,1806,6
256,2016/11/2,128.29564,45.604785,1,260,0,35,18,0,0,12,35,0,0,0,0,0,23.56854975,26.00705214,268.806257,1.757478586,0.70679118,0.00015084200000000002,0.2534,0,646,11
257,2016/12/11,119.0645793,31.70022294,0,26,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.487973979,281.4811227,-1.32291237,-0.89796108,0.0012754939999999998,0.31368999,455,1094,12
258,2015/8/4,117.0692402,26.37908491,0,680,0,0,0,21,41,0,38,0,0,0,0,0,13.10131158,5.9689565239999975,300.8593881,0.100574772,0.8881104590000001,0.000336521,0.79769502,9,1799,8
259,2014/6/1,108.013702,40.33907717,0,1242,100,0,0,0,0,0,0,0,0,0,0,0,68.68412657,44.11113315,297.4887172,-0.293528003,2.38055597,0.000946082,0.085629999,0,209,6
260,2019/3/3,122.4943534,43.31967228,0,206,28,25,0,0,0,23,0,0,0,0,24,0,34.41778398,8.411408717,275.1572658,0.946316808,-0.63134623,1.8100000000000006e-05,0.209055005,21,437,3
261,2014/9/19,127.586,50.023,1,121,0,49,0,0,0,16,35,0,0,0,0,0,10.59091557,4.412056102,286.2818342,1.396541391,-0.586395213,0.00022289,0.64063999,0,554,9
262,2016/3/23,93.21568264,35.88733064,0,5032,49,0,0,0,0,23,0,0,0,28,0,0,83.74378943,11.33224774,262.5392064,0.466940105,-1.51226059,0.000622769,0.04961499900000002,0,218,3
263,2014/11/28,116.95747,40.56242,1,154,0,100,0,0,0,0,0,0,0,0,0,0,17.69287697,1.22181121,272.7439662,0.114731371,-0.570216345,8.01e-05,0.20763999,611,525,11
264,2016/1/3,87.05784131,36.46926655,0,5120,82,0,0,0,0,18,0,0,0,0,0,0,287.791441,35.29523457,254.2342878,1.7430928769999998,1.158780222,0.000134155,0.028970001,0,119,1
265,2015/9/14,120.07008799999998,27.2732233,0,479,0,22,0,0,39,0,39,0,0,0,0,0,4.913024865,12.89108528,294.5864389,-0.464179601,-0.233719962,0.000616835,0.73221001,55,1760,9
266,2018/10/24,116.2411023,34.23753369,0,40,0,67,33,0,0,0,0,0,0,0,0,0,8.650795039,10.01015971,288.9899684,0.4043993520000001,0.461673669,0.000315609,0.40246001,383,750,10
267,2015/7/25,112.2163,51.23699000000001,1,801,7,42,0,0,14,17,12,7,0,0,0,0,37.4066824,0.0,293.4216003,0.301090803,-0.324705924,0.0008723889999999999,0.62935498,0,343,7
268,2019/3/30,116.815473,41.16424902,0,536,0,64,0,0,0,36,0,0,0,0,0,0,18.41079192,30.70881677,274.15977260000005,0.804706982,-1.131666592,0.000387782,0.298669995,85,485,3
